"","date","temp_avg","temp_min","temp_max","temp_observ","precip","wind","wt_fog","wt_heavy_fog","wt_thunder","wt_sleet","wt_hail","wt_glaze","wt_haze","wt_drift_snow","wt_high_wind","wt_mist","wt_drizzle","wt_rain","wt_freeze_rain","wt_snow","wt_ground_fog","wt_ice_fog","wt_freeze_drizzle","wt_unknown","casual","registered","total_cust","holiday"
"1761","2015-10-27",8.6,3.56,14.4866666666667,5.44545454545455,0.0317647058823529,2.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,8858,9797,0
"1762","2015-10-28",16.0666666666667,7.57142857142857,17.4857142857143,16.05,4.83854166666667,5.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,4978,5179,0
"1763","2015-10-29",18.8333333333333,12.5466666666667,21.1133333333333,16.4636363636364,21.7234693877551,2.625,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1142,9490,10632,0
"1764","2015-10-30",11.7666666666667,6.78666666666667,19.1066666666667,8.02727272727273,0.0457831325301205,4.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,8575,9700,0
"1765","2015-10-31",8.96666666666667,2.62666666666667,14.58,3.52727272727273,0.0636363636363636,2.275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2425,6296,8721,0
"1766","2015-11-01",13.6,5.52,16.4733333333333,12.2272727272727,0.692045454545454,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897,5314,7211,0
"1767","2015-11-02",14.1666666666667,9.52666666666667,18.5933333333333,11.8181818181818,0.727368421052631,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,8395,9446,0
"1768","2015-11-03",12.3666666666667,4.99333333333333,19.8133333333333,7.71818181818182,0.0186813186813187,0.575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,9523,10508,0
"1769","2015-11-04",13.9,5.67857142857143,23.0142857142857,7.72,0.135555555555556,1.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,9730,10822,0
"1770","2015-11-05",16.7333333333333,9.60666666666667,22.7133333333333,15.1363636363636,4.20288461538462,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,9480,10553,0
"1771","2015-11-06",20,15.3733333333333,23.8133333333333,18.5363636363636,0.150549450549451,3.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2155,9454,11609,0
"1772","2015-11-07",17.2666666666667,13.6733333333333,24.44,15.9727272727273,1.06931818181818,2.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,4462,5610,0
"1773","2015-11-08",11.2666666666667,5.44666666666667,16.6533333333333,7.61818181818182,3.04193548387097,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2790,6204,8994,0
"1774","2015-11-09",6.56666666666667,0.6,13.4,2.01818181818182,1.50232558139535,1.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,6151,6715,0
"1775","2015-11-10",11.8333333333333,4.15333333333333,13.96,13.1272727272727,18.4148514851485,4.525,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,5525,5773,0
"1776","2015-11-11",13.5333333333333,9.78,15.9,10.9181818181818,3.97777777777778,4.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,7956,8901,1
"1777","2015-11-12",11.4666666666667,7.44666666666667,17.4,9.43636363636364,0.443956043956044,2.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,543,7933,8476,0
"1778","2015-11-13",13.7666666666667,8.32,17.2533333333333,10.2181818181818,1.86632653061225,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,8334,9262,0
"1779","2015-11-14",9.43333333333333,5.44666666666667,14.5266666666667,7.21818181818182,0,4.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1823,5348,7171,0
"1780","2015-11-15",7.93333333333333,-0.0733333333333333,13.8333333333333,3.34545454545455,0.00333333333333333,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,5509,7441,0
"1781","2015-11-16",11.7333333333333,2.04666666666667,18.92,4.04545454545455,0.00898876404494382,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,757,8399,9156,0
"1782","2015-11-17",10.1666666666667,3.89285714285714,18.6071428571429,8.29090909090909,0,3.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,8574,9226,0
"1783","2015-11-18",12,6.32142857142857,16.5142857142857,9.94545454545455,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,9016,9768,0
"1784","2015-11-19",16.8333333333333,10.3071428571429,18.0933333333333,16.4818181818182,2.80495049504951,3.225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,5997,6255,0
"1785","2015-11-20",12.3666666666667,6.45333333333333,17.1933333333333,8.02727272727273,11.736,4.325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,8150,9097,0
"1786","2015-11-21",5.76666666666667,-0.773333333333333,12.3066666666667,0.709090909090909,0.00919540229885057,2.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,5432,7299,0
"1787","2015-11-22",7.8,0.706666666666667,11.3266666666667,6.36363636363637,0.00344827586206897,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,4129,4948,0
"1788","2015-11-23",2.33333333333333,-0.8,6.9,-0.109090909090909,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,6288,6601,0
"1789","2015-11-24",4.5,-1.34285714285714,7.76428571428572,0.95,0,1.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,6994,7500,0
"1790","2015-11-25",5.66666666666667,-0.421428571428571,12.55,0.49,0,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,696,6168,6864,0
"1791","2015-11-26",8.36666666666667,0.4,14.9071428571429,3.34444444444444,0,1.175,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1366,2028,3394,1
"1792","2015-11-27",10.0666666666667,2.90714285714286,17.52,4.64545454545455,0,1.95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2857,3383,6240,0
"1793","2015-11-28",12.8,5.47142857142857,19.1142857142857,8.95,0.0583333333333333,1.475,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2824,3594,6418,0
"1794","2015-11-29",10.3666666666667,6.92666666666667,17.26,8.44545454545455,5.04111111111111,3.275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,2534,2877,0
"1795","2015-11-30",5.03333333333333,4.05333333333333,8.41333333333333,4.71818181818182,2.9125,3.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,4046,4160,0
"1796","2015-12-01",7.1,4.2,7.86428571428571,6.76363636363637,11.4760416666667,1.73333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3881,3954,0
"1797","2015-12-02",10.2333333333333,7,12.0928571428571,10.1363636363636,14.5051546391753,2.23333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,5580,5740,0
"1798","2015-12-03",8.8,4.18461538461538,13.2071428571429,4.73636363636364,5.1,6.43333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,7661,7969,0
"1799","2015-12-04",5.6,-0.115384615384615,9.83571428571429,0.136363636363636,0.0546511627906977,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,7462,7940,0
"1800","2015-12-05",4.3,-2.12857142857143,10.7285714285714,-1.2,0,0.966666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,5625,7086,0
"1801","2015-12-06",3.73333333333333,-2.92307692307692,11.6307692307692,-0.72,0.0032967032967033,1.06666666666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1104,4876,5980,0
"1802","2015-12-07",6.06666666666667,-1.43076923076923,13.1230769230769,0.718181818181818,0.00561797752808989,1.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,559,7369,7928,0
"1803","2015-12-08",6.33333333333333,-0.353333333333333,13.5866666666667,1.50909090909091,0.010989010989011,1.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,483,7975,8458,0
"1804","2015-12-09",4.9,0.592857142857143,11.2714285714286,2.22,0.0134831460674157,2.175,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,301,7681,7982,0
"1805","2015-12-10",8.56666666666667,2.14285714285714,12.3933333333333,4.09090909090909,0.271578947368421,0.975,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,561,8124,8685,0
"1806","2015-12-11",9.7,3.00666666666667,16.7,5.04545454545455,0.00989010989010989,1.175,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,797,7925,8722,0
"1807","2015-12-12",11.4,4.95714285714286,19.38,7.32727272727273,0.00348837209302326,1.075,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2300,6420,8720,0
"1808","2015-12-13",13.9666666666667,7.4,20.6,10.6545454545455,0,1.575,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1933,6101,8034,0
"1809","2015-12-14",15.9333333333333,10.38,21.68,14.3363636363636,0.222222222222222,4.075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,6100,6645,0
"1810","2015-12-15",16,10.3933333333333,20.6933333333333,12.4636363636364,2.45151515151515,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,8277,8803,0
"1811","2015-12-16",8.66666666666667,2.82,15.7933333333333,4.09090909090909,0.0105882352941176,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,8030,8625,0
"1812","2015-12-17",9.03333333333333,4.14666666666667,12.92,8.77272727272727,2.13409090909091,1.275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,4418,4553,0
"1813","2015-12-18",7.76666666666667,4.37333333333333,11.1533333333333,5.65454545454546,10.2625,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,6354,6698,0
"1814","2015-12-19",2.2,-2.38,6.93333333333333,-2.11818181818182,0.0141176470588235,4.425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,532,3747,4279,0
"1815","2015-12-20",1.96666666666667,-3.75333333333333,7.11333333333333,-2.67272727272727,0,2.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,3645,4219,0
"1816","2015-12-21",6.63333333333333,-1.48666666666667,10.8066666666667,5.24545454545455,0.0619047619047619,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,6084,6675,0
"1817","2015-12-22",12.8,5.87142857142857,14.6266666666667,11.2090909090909,2.64719101123596,2.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,4538,4934,0
"1818","2015-12-23",14.8666666666667,11.3733333333333,16.98,14.8909090909091,4.79655172413793,2.65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2162,2263,0
"1819","2015-12-24",19.1666666666667,14.5866666666667,20.3733333333333,18.5727272727273,25.6717391304348,3.75,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,465,2331,2796,0
"1820","2015-12-25",18.4,16.1714285714286,21.2357142857143,18.73,4.84883720930233,1.575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,772,1502,1
"1821","2015-12-26",14,12.5266666666667,19.5333333333333,13.5363636363636,15.1825581395349,3.325,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,1673,2702,0
"1822","2015-12-27",13.6,10.16,16.6333333333333,11.9181818181818,1.10365853658537,4.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,2374,4623,0
"1823","2015-12-28",9.7,5.26153846153846,18.45,5.68,2.10116279069767,5.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,838,3621,4459,0
"1824","2015-12-29",7.43333333333333,4.90714285714286,9.31538461538461,6.66,16.8402173913043,2.275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,4249,5253,0
"1825","2015-12-30",9.5,6.84666666666667,11.3066666666667,8.61818181818182,1.00340909090909,1.65,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1038,4237,5275,0
"1826","2015-12-31",10.5666666666667,7.5,12.3666666666667,8.92727272727273,1.73666666666667,2.975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,4564,5855,0
"1827","2016-01-01",5.76666666666667,2.34285714285714,10.9,3.99,0.0349397590361446,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,2221,3220,1
"1828","2016-01-02",2.83333333333333,-2.32,7.74,-1.56363636363636,0.00365853658536585,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522,3399,4921,0
"1829","2016-01-03",3.33333333333333,-2.84,9.72666666666667,-2.01818181818182,0,2.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,3723,4965,0
"1830","2016-01-04",1.13333333333333,-4.31333333333333,8.71333333333333,-1,0.00365853658536585,6.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,4859,5133,0
"1831","2016-01-05",-5.1,-9.97333333333333,1.59333333333333,-9.52727272727273,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,4601,4850,0
"1832","2016-01-06",-3.76666666666667,-10.38,1.21333333333333,-8.99090909090909,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,5459,5712,0
"1833","2016-01-07",1.2,-7.42666666666667,4.88,0.209090909090909,0,1.05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,371,6221,6592,0
"1834","2016-01-08",4.4,1.03333333333333,5.77333333333333,3.21818181818182,0.352688172043011,1.85,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,347,5806,6153,0
"1835","2016-01-09",6.53333333333333,3.65333333333333,7.24,4.99090909090909,1.36404494382022,1.675,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,765,4549,5314,0
"1836","2016-01-10",11.9,3.69333333333333,15.2933333333333,13.2727272727273,22.7247311827957,6.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,956,4707,5663,0
"1837","2016-01-11",1.26666666666667,-3.44666666666667,12.1066666666667,-3.18181818181818,0.978571428571428,4.325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,428,5866,6294,0
"1838","2016-01-12",0.6,-4.64666666666667,5.06666666666667,-2.12,0.0231707317073171,5.075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,6103,6490,0
"1839","2016-01-13",-3.03333333333333,-7.19333333333333,4.54,-7.01818181818182,0.0252747252747253,4.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,271,5349,5620,0
"1840","2016-01-14",0.633333333333333,-6.55333333333333,3.22666666666667,-3.92727272727273,0,2.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,478,6686,7164,0
"1841","2016-01-15",5.06666666666667,-3.72666666666667,10.8133333333333,-0.836363636363636,1.18333333333333,2.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,5477,5983,0
"1842","2016-01-16",6.8,-0.106666666666667,10.6666666666667,4.44545454545454,9.26530612244898,3.825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,4472,5908,0
"1843","2016-01-17",2.3,-0.88,8.81333333333333,0.509090909090909,0.155421686746988,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,2794,3400,0
"1844","2016-01-18",-4.03333333333333,-9.12,1.82,-8.83636363636364,1.01411764705882,7.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142,2357,2499,1
"1845","2016-01-19",-7.6,-10.5333333333333,-3.83333333333333,-10.0545454545455,0.0164556962025316,6.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3855,3912,0
"1846","2016-01-20",-5.36666666666667,-9.71333333333333,-2.93333333333333,-7.88181818181818,0.055,2.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,4257,4321,0
"1847","2016-01-21",-3,-7.79333333333333,-0.866666666666667,-5.72727272727273,0.727472527472527,4.475,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,71,4157,4228,0
"1848","2016-01-22",-4.33333333333333,-7.53333333333333,-0.68,-6.11818181818182,1.54155844155844,4.35,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,62,2923,2985,0
"1853","2016-01-27",5.26666666666667,0.286666666666667,10.78,2.67,0.142857142857143,3.875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,525,528,0
"1854","2016-01-28",-1.43333333333333,-8.09333333333333,5.78666666666667,-6.89090909090909,0,1.525,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,38,1984,2022,0
"1855","2016-01-29",1.23333333333333,-6.20666666666667,5.44,-1.06363636363636,0.04625,5.075,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,94,2848,2942,0
"1856","2016-01-30",-0.3,-7.46,5.3,-5.45454545454546,0.0525,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,321,2501,2822,0
"1857","2016-01-31",5.6,-4.29333333333333,9.96,2.56363636363636,0.00379746835443038,2.775,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,477,3134,3611,0
"1858","2016-02-01",9.56666666666667,2.14666666666667,15.6733333333333,7.02727272727273,0.442857142857143,2.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,4414,4604,0
"1859","2016-02-02",5.66666666666667,-0.133333333333333,13.0666666666667,0.954545454545455,2.92921348314607,2.55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,227,6357,6584,0
"1860","2016-02-03",6.46666666666667,1.58,11.0733333333333,5.66363636363636,2.77126436781609,2.95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4171,4243,0
"1861","2016-02-04",10.6666666666667,4.82,14.1533333333333,8.69090909090909,14.2881720430108,4.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,6390,6691,0
"1862","2016-02-05",4.13333333333333,0.671428571428571,8.92857142857143,1.95,1.74157303370786,5.15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,382,5440,5822,0
"1863","2016-02-06",0.833333333333333,-4.49333333333333,5.74666666666667,-3.37272727272727,0.230120481927711,1.975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,788,4254,5042,0
"1864","2016-02-07",1.5,-4.26666666666667,6.08,-3.06363636363636,0.0037037037037037,2.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,3993,4664,0
"1865","2016-02-08",3.9,-2.36428571428571,7.30714285714286,-0.16,0.0392405063291139,3.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,5728,5994,0
"1866","2016-02-09",2.5,-0.72,5.84,0.663636363636364,4.1952380952381,3.275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3942,4053,0
"1867","2016-02-10",0.0666666666666667,-3.04666666666667,2.95333333333333,-1.67272727272727,3.19651162790698,6.175,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,184,5309,5493,0
"1868","2016-02-11",-4.2,-7.12,0.913333333333333,-6.88181818181818,0.00581395348837209,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,4155,4246,0
"1869","2016-02-12",-5.4,-9.56666666666666,-2.23333333333333,-8.07272727272727,0.00740740740740741,2.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,172,4191,4363,0
"1870","2016-02-13",-5.36666666666667,-9.22,-1.97333333333333,-7.38181818181818,0.116470588235294,7.475,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118,1417,1535,0
"1871","2016-02-14",-8.7,-12.65,-5.08571428571429,-10.9727272727273,0.02,3.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,225,1626,1851,0
"1872","2016-02-15",-5.2,-10.3428571428571,-3.55,-6.01818181818182,4.25411764705883,2.75,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24,477,501,1
"1873","2016-02-16",3.16666666666667,-5.05714285714286,7.73571428571429,6.2,12.873417721519,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83,3155,3238,0
"1874","2016-02-17",3.63333333333333,-1.72666666666667,10.1466666666667,-0.2,13.5024390243902,3.175,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,241,5856,6097,0
"1875","2016-02-18",1.63333333333333,-2.5,6.02666666666667,-1.47272727272727,0.0037037037037037,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,5605,5822,0
"1876","2016-02-19",-1.3,-7.05333333333333,3.70666666666667,-4.85454545454545,0,3.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,5344,5633,0
"1877","2016-02-20",8.73333333333333,-2.89333333333333,10.9266666666667,6.91818181818182,0.00379746835443038,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651,5594,8245,0
"1878","2016-02-21",10.9333333333333,4.66666666666667,17.2533333333333,7.46363636363636,0.251282051282051,2.15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,733,3521,4254,0
"1879","2016-02-22",8.1,3.36666666666667,12.22,4.39090909090909,1.90760869565217,2.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,6626,7148,0
"1880","2016-02-23",5.2,3.21333333333333,9.70666666666667,4.03636363636364,3.88255813953489,3.925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2528,2585,0
"1881","2016-02-24",7.06666666666667,3.69333333333333,10.04,6.07272727272727,16.0112359550562,4.125,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,67,3212,3279,0
"1882","2016-02-25",9.96666666666667,4.36666666666667,16.5266666666667,6.87272727272727,28.2043010752688,6.775,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,169,6161,6330,0
"1883","2016-02-26",2.96666666666667,-0.106666666666667,6.94666666666667,1.31818181818182,0.0488095238095238,6.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146,5199,5345,0
"1884","2016-02-27",1.26666666666667,-4.33333333333333,5.43333333333333,-1.90909090909091,0.00987654320987654,2.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,4450,5432,0
"1885","2016-02-28",6.9,-2.07857142857143,11.2642857142857,2.11,0,3.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792,5940,8732,0
"1886","2016-02-29",13.6666666666667,2.18571428571429,18.3,10.72,0,4.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,7181,7828,0
"1887","2016-03-01",9.6,1.14666666666667,17.2,4.19090909090909,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,7902,8588,0
"1888","2016-03-02",8.33333333333333,0.606666666666667,17.4266666666667,3.79090909090909,3.12395833333334,7.45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,210,5708,5918,0
"1889","2016-03-03",0.366666666666667,-4.47333333333333,6.55333333333333,-2.57272727272727,0.185882352941176,2.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,251,5651,5902,0
"1890","2016-03-04",1.46666666666667,-2.10666666666667,4.82,-0.0181818181818182,3.46195652173913,4.275,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,273,5072,5345,0
"1891","2016-03-05",3.16666666666667,-0.186666666666667,5.07333333333333,1.31818181818182,0.0918604651162791,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,4225,5334,0
"1892","2016-03-06",4.63333333333333,0.453333333333333,7.15333333333333,2.07272727272727,0.149425287356322,1.55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1539,4360,5899,0
"1893","2016-03-07",7.2,-0.546666666666667,12.8466666666667,3.59090909090909,0,3.525,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1479,7524,9003,0
"1894","2016-03-08",15.2666666666667,4.14666666666667,20.1733333333333,8.89090909090909,0,2.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,8888,10558,0
"1895","2016-03-09",16.5,6.52,25.8266666666667,11.3090909090909,0,2.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,9289,11214,0
"1896","2016-03-10",19.7666666666667,9.62666666666667,27.2266666666667,17.2727272727273,0,4.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,9044,10954,0
"1897","2016-03-11",19.7666666666667,13,24.4533333333333,15,0,3.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2290,8929,11219,0
"1898","2016-03-12",12.1333333333333,6.80666666666667,19.4533333333333,9.4,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962,6466,10428,0
"1899","2016-03-13",12.2333333333333,8.77333333333333,15.5866666666667,11.5636363636364,1.50595238095238,3.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,3768,5194,0
"1900","2016-03-14",9.63333333333333,8.16666666666667,13.78,8.73636363636364,14.0326315789474,4.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,6801,7671,0
"1901","2016-03-15",10.2333333333333,7.18,13.0066666666667,7.87272727272727,0.893333333333333,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1015,7543,8558,0
"1902","2016-03-16",13.6666666666667,6.34,18.82,8.79090909090909,0.15764705882353,2.05,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3953,9403,13356,0
"1903","2016-03-17",14,6.06666666666667,21.14,7.62727272727273,0.0246913580246914,3.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,8887,10673,0
"1904","2016-03-18",13.0333333333333,4.85333333333333,19.48,6.86363636363637,0.0036144578313253,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561,8868,11429,0
"1905","2016-03-19",7.53333333333333,3.45714285714286,15.6,5.3,1.04230769230769,3.775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,2731,3227,0
"1906","2016-03-20",3.86666666666667,1.76,7.2,3.02727272727273,5.27471264367816,3.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,3769,4532,0
